Plot,tree_id,Treatment,veg_trt,water_trt,probe_ht,pct_brown,dead_limbs,total_limbs,char_ht_cm,tree_height_cm,pct_dead_limbs,alive,dead,survival,avg_max_tempC,avg_s_abv_100,avg_heat_flux100,avg_pct_fuel_moisture,avg_fuel_ht_cm,avg_litter_depth_cm,avg_flameht_cm,fuels_kg
37,37D,Reference,Reference,Reference,50cm,70,8,10,210,413,80,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37D,Reference,Reference,Reference,25cm,70,8,10,210,413,80,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37D,Reference,Reference,Reference,0cm,70,8,10,210,413,80,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37E,Reference,Reference,Reference,50cm,50,1,2,76,253,50,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37E,Reference,Reference,Reference,25cm,50,1,2,76,253,50,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37E,Reference,Reference,Reference,0cm,50,1,2,76,253,50,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37F,Reference,Reference,Reference,50cm,80,2,3,88,261,66.66666666666667,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37F,Reference,Reference,Reference,25cm,80,2,3,88,261,66.66666666666667,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37F,Reference,Reference,Reference,0cm,80,2,3,88,261,66.66666666666667,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37I,Reference,Reference,Reference,50cm,70,0,2,56,239,0,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37I,Reference,Reference,Reference,25cm,70,0,2,56,239,0,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37I,Reference,Reference,Reference,0cm,70,0,2,56,239,0,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37J,Reference,Reference,Reference,50cm,30,2,9,86,462,22.22222222222222,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37J,Reference,Reference,Reference,25cm,30,2,9,86,462,22.22222222222222,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37J,Reference,Reference,Reference,0cm,30,2,9,86,462,22.22222222222222,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37N,Reference,Reference,Reference,50cm,50,0,2,90,139,0,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37N,Reference,Reference,Reference,25cm,50,0,2,90,139,0,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37N,Reference,Reference,Reference,0cm,50,0,2,90,139,0,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37O,Reference,Reference,Reference,50cm,15,3,11,96,431,27.272727272727273,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37O,Reference,Reference,Reference,25cm,15,3,11,96,431,27.272727272727273,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37O,Reference,Reference,Reference,0cm,15,3,11,96,431,27.272727272727273,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37R,Reference,Reference,Reference,50cm,20,0,1,76,200,0,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37R,Reference,Reference,Reference,25cm,20,0,1,76,200,0,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37R,Reference,Reference,Reference,0cm,20,0,1,76,200,0,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
38,38B,Drought + Invasion,Invasion,Drought,50cm,100,1,1,49,49,100,0,1,0,627.6213333333334,104,30186.203333333335,21.139168050035448,47.55555555555556,0.888888888888889,231,1.36576
38,38B,Drought + Invasion,Invasion,Drought,25cm,100,1,1,49,49,100,0,1,0,689.093,65.5,24048.89,21.139168050035448,47.55555555555556,0.888888888888889,231,1.36576
38,38B,Drought + Invasion,Invasion,Drought,0cm,100,1,1,49,49,100,0,1,0,667.0173333333333,130.66666666666666,40995.073333333334,21.139168050035448,47.55555555555556,0.888888888888889,231,1.36576
38,38Q,Drought + Invasion,Invasion,Drought,50cm,100,2,2,176,176,100,0,1,0,627.6213333333334,104,30186.203333333335,21.139168050035448,47.55555555555556,0.888888888888889,231,1.36576
38,38Q,Drought + Invasion,Invasion,Drought,25cm,100,2,2,176,176,100,0,1,0,689.093,65.5,24048.89,21.139168050035448,47.55555555555556,0.888888888888889,231,1.36576
38,38Q,Drought + Invasion,Invasion,Drought,0cm,100,2,2,176,176,100,0,1,0,667.0173333333333,130.66666666666666,40995.073333333334,21.139168050035448,47.55555555555556,0.888888888888889,231,1.36576
39,39B,Invasion,Invasion,Reference,50cm,50,5,16,235,482,31.25,1,0,1,471.41200000000003,91.33333333333333,23184.266666666666,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39B,Invasion,Invasion,Reference,25cm,50,5,16,235,482,31.25,1,0,1,279.6906666666667,73,23850.84,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39B,Invasion,Invasion,Reference,0cm,50,5,16,235,482,31.25,1,0,1,249.09533333333334,182,45160.19,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39C,Invasion,Invasion,Reference,50cm,100,1,1,104,104,100,0,1,0,471.41200000000003,91.33333333333333,23184.266666666666,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39C,Invasion,Invasion,Reference,25cm,100,1,1,104,104,100,0,1,0,279.6906666666667,73,23850.84,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39C,Invasion,Invasion,Reference,0cm,100,1,1,104,104,100,0,1,0,249.09533333333334,182,45160.19,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39F,Invasion,Invasion,Reference,50cm,80,10,16,185,469,62.5,1,0,1,471.41200000000003,91.33333333333333,23184.266666666666,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39F,Invasion,Invasion,Reference,25cm,80,10,16,185,469,62.5,1,0,1,279.6906666666667,73,23850.84,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39F,Invasion,Invasion,Reference,0cm,80,10,16,185,469,62.5,1,0,1,249.09533333333334,182,45160.19,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39I,Invasion,Invasion,Reference,50cm,30,2,13,240,552,15.384615384615385,1,0,1,471.41200000000003,91.33333333333333,23184.266666666666,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39I,Invasion,Invasion,Reference,25cm,30,2,13,240,552,15.384615384615385,1,0,1,279.6906666666667,73,23850.84,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39I,Invasion,Invasion,Reference,0cm,30,2,13,240,552,15.384615384615385,1,0,1,249.09533333333334,182,45160.19,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39P,Invasion,Invasion,Reference,50cm,30,7,16,175,560,43.75,1,0,1,471.41200000000003,91.33333333333333,23184.266666666666,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39P,Invasion,Invasion,Reference,25cm,30,7,16,175,560,43.75,1,0,1,279.6906666666667,73,23850.84,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39P,Invasion,Invasion,Reference,0cm,30,7,16,175,560,43.75,1,0,1,249.09533333333334,182,45160.19,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39S,Invasion,Invasion,Reference,50cm,15,3,13,200,425,23.076923076923077,1,0,1,471.41200000000003,91.33333333333333,23184.266666666666,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39S,Invasion,Invasion,Reference,25cm,15,3,13,200,425,23.076923076923077,1,0,1,279.6906666666667,73,23850.84,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
39,39S,Invasion,Invasion,Reference,0cm,15,3,13,200,425,23.076923076923077,1,0,1,249.09533333333334,182,45160.19,13.35696547152491,33.88888888888889,2.5555555555555554,181.83333333333334,0.7437866666666666
40,40E,Drought,Reference,Drought,50cm,15,0,26,47,625,0,1,0,1,202.83866666666665,39.333333333333336,6880.703333333333,20.12705721072963,21.22222222222222,2.666666666666667,26.833333333333332,0.5252266666666667
40,40E,Drought,Reference,Drought,25cm,15,0,26,47,625,0,1,0,1,444.92066666666665,112.33333333333333,26773.673333333336,20.12705721072963,21.22222222222222,2.666666666666667,26.833333333333332,0.5252266666666667
40,40E,Drought,Reference,Drought,0cm,15,0,26,47,625,0,1,0,1,377.66533333333336,116,25609.49,20.12705721072963,21.22222222222222,2.666666666666667,26.833333333333332,0.5252266666666667
